WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53974,20140301,2.422,-96.61,39.1,-3.2,-15.3,-9.2,-8.9,2.5,2.47,C,-2,-13.5,-6.6,83,59.5,72.7,0.32,0.349,0.422,-99,-99,1.4,2.2,2.9,3.5,5.4
53974,20140302,2.422,-96.61,39.1,-12.8,-16.8,-14.8,-15.5,0.2,8.4,C,-3.2,-15,-12,77.9,48.5,58.4,0.29,0.329,0.42,-99,-99,0.7,1.3,2.1,3.4,5.4
53974,20140303,2.422,-96.61,39.1,-5,-21.2,-13.1,-12.3,0,17.79,C,4.7,-21,-9.2,69.4,30.6,48.9,-99,0.318,0.417,-99,-99,0.4,1,1.8,3.2,5.4
53974,20140304,2.422,-96.61,39.1,7.2,-9.4,-1.1,-1.7,0,16.71,C,16,-9.1,-0.2,77.4,40.8,52.6,-99,0.333,0.421,-99,-99,0.3,0.9,1.6,3,5.3
53974,20140305,2.422,-96.61,39.1,2.7,-2.8,0,-0.8,0.7,9.07,C,13.6,-3,0.8,85.3,56.8,76.5,0.327,0.36,0.436,-99,-99,0.8,1.3,1.7,2.8,5.2
53974,20140306,2.422,-96.61,39.1,9,-3.4,2.8,1,0,9.25,C,18,-2.8,2.3,95.1,53,79.6,0.342,0.367,0.439,-99,-99,1.9,2.1,2.1,2.8,5.1
53974,20140307,2.422,-96.61,39.1,16.2,-0.2,8,6.8,0,12.79,C,26.5,0.4,7.7,75.7,35.3,62.9,0.344,0.371,0.443,-99,-99,4.1,3.7,3.1,2.9,5.1
53974,20140308,2.422,-96.61,39.1,6.2,-4.6,0.8,0.2,0,14.91,C,22.9,-6.7,3.4,72.3,34,57.6,0.34,0.367,0.436,-99,-99,4.3,4.3,4,3.4,5.1
53974,20140309,2.422,-96.61,39.1,19,-6.7,6.2,7.7,0,19.41,C,25,-7.4,7.1,79.7,21.8,45.1,0.335,0.361,0.43,-99,-99,4.5,4.4,4.1,3.8,5.1
53974,20140310,2.422,-96.61,39.1,25.4,5.9,15.6,15.3,0,18.01,C,38.9,0.4,14.3,48.4,16.2,31.1,0.334,0.363,0.428,-99,-99,7.3,6.5,5.4,4.1,5.3
53974,20140311,2.422,-96.61,39.1,21.6,1.7,11.7,11.9,0.2,11.98,C,36.2,2.5,12,87.8,26.2,52.9,0.332,0.36,0.44,-99,-99,8.4,7.9,6.8,4.9,5.4
53974,20140312,2.422,-96.61,39.1,14.7,-2.1,6.3,6,0,18.41,C,29.3,-5,7.8,88,22.1,56.2,0.325,0.355,0.426,-99,-99,7.2,7.2,6.8,5.5,5.6
53974,20140313,2.422,-96.61,39.1,21.7,0,10.8,10.9,0,20.22,C,31.3,-3.9,10.9,63.1,9.2,33.1,0.32,0.35,0.419,-99,-99,7.6,7.3,6.9,5.8,5.9
53974,20140314,2.422,-96.61,39.1,18.4,1.5,10,11.9,0,20.07,C,35.5,-2.1,13.2,53.5,14.2,27.6,0.315,0.343,0.433,-99,-99,8.8,8.4,7.7,6.1,6.1
53974,20140315,2.422,-96.61,39.1,23.8,1.5,12.6,14.1,0,18.4,C,35.2,-2.1,14,59.6,16.5,30.6,0.308,0.339,0.411,-99,-99,9.2,8.8,8.1,6.5,6.4
53974,20140316,2.422,-96.61,39.1,6.9,-4.1,1.4,1.6,0,20,C,22.7,-6.9,4.8,83.4,24.9,51.5,0.299,0.334,0.423,-99,-99,8.1,8.5,8.3,6.9,6.6
53974,20140317,2.422,-96.61,39.1,16.7,-4.7,6,6.1,0,16.19,C,27,-7.3,7.1,69.1,21.9,44.5,0.292,0.327,0.421,-99,-99,6.9,7.2,7.3,6.9,6.9
53974,20140318,2.422,-96.61,39.1,15.9,0.8,8.3,9.3,0,12.04,C,30.8,1.8,10.5,85.3,30.9,45.2,0.288,0.326,0.414,-99,-99,8.1,8,7.7,6.9,7.1
53974,20140319,2.422,-96.61,39.1,13.2,1,7.1,6.1,0,20.77,C,32.7,-1.9,10.3,85.2,27.1,50.9,0.282,0.32,0.42,-99,-99,8.3,8.3,8,7,7.2
53974,20140320,2.422,-96.61,39.1,22.5,1.5,12,11.6,0,20.69,C,33.4,-2.5,11.3,62.7,9.2,32.1,0.276,0.317,0.414,-99,-99,8.7,8.5,8.2,7.2,7.3
53974,20140321,2.422,-96.61,39.1,18.4,2.9,10.6,11.9,0,15.81,C,37.3,1.6,13.2,62.6,18.4,35.8,0.27,0.316,0.419,-99,-99,9.4,9.3,8.8,7.5,7.4
53974,20140322,2.422,-96.61,39.1,7.8,-3.8,2,0.9,0.5,18.63,C,28,-3.5,5.2,88.1,18.9,47.9,0.262,0.31,0.42,-99,-99,8.1,8.5,8.6,7.7,7.6
53974,20140323,2.422,-96.61,39.1,5.8,-11.6,-2.9,-1.6,0,21.95,C,26.2,-13.2,2.4,90.9,27.6,55.9,0.257,0.305,0.416,-99,-99,7.2,7.7,8,7.6,7.7
53974,20140324,2.422,-96.61,39.1,5.6,-4.3,0.7,0,8.3,10.89,C,6.6,-6.4,-0.9,92.5,42.1,65.1,0.272,0.323,0.415,-99,-99,5.1,6,7.1,7.4,7.8
53974,20140325,2.422,-96.61,39.1,5.7,-3.7,1,0.7,0,22.2,C,24.2,-5.4,4.9,77.7,29.8,51.6,0.326,0.359,0.43,-99,-99,5.7,6,6.4,7,7.8
53974,20140326,2.422,-96.61,39.1,16.3,-0.3,8,6,1.7,12.73,C,23.3,-2.6,6.2,88.8,29.9,60.6,0.324,0.359,0.419,-99,-99,6.2,6.4,6.7,6.8,7.8
53974,20140327,2.422,-96.61,39.1,20.4,1.5,11,10.9,0,16.63,C,29.3,-1.1,12.3,83.5,39.9,64.8,0.327,0.358,0.432,-99,-99,9.1,8.5,7.8,6.9,7.7
53974,20140328,2.422,-96.61,39.1,12.1,-3.8,4.1,3.3,0,12.84,C,23.5,-4.7,5.2,88.7,40.4,67.5,0.317,0.35,0.43,-99,-99,7.6,7.8,8,7.2,7.7
53974,20140329,2.422,-96.61,39.1,16.6,-3.9,6.3,6.9,0,20.82,C,31.4,-5.4,9.3,90.4,27.3,58.4,0.313,0.345,0.432,-99,-99,8.2,8,7.9,7.3,7.8
53974,20140330,2.422,-96.61,39.1,24.7,8.7,16.7,16.8,0,17.96,C,31.4,5,15.5,54,18.7,33.6,0.306,0.338,0.427,-99,-99,10.1,9.6,8.8,7.6,7.8
53974,20140331,2.422,-96.61,39.1,24.3,0.5,12.4,15.2,0,21.62,C,33.5,-1.3,16,55.7,13,35.3,0.295,0.333,0.427,-99,-99,11.7,11.2,10.1,8,8
53974,20140401,2.422,-96.61,39.1,11.6,-3.1,4.3,4.5,0,14.08,C,27.1,-5.2,7.7,72.3,32.3,50.8,0.282,0.326,0.414,-99,-99,9.3,9.5,9.7,8.5,8.2
53974,20140402,2.422,-96.61,39.1,8.5,4.7,6.6,6.9,20.9,2.57,C,9.9,2.2,7,95.1,47.9,85.8,0.342,0.368,0.435,-99,-99,8.6,8.9,9.2,8.6,8.3
53974,20140403,2.422,-96.61,39.1,9.6,2.2,5.9,6.4,0.2,2.7,C,11.1,2.6,7.6,95.4,83,92,0.399,0.435,0.531,-99,-99,8.6,8.8,8.9,8.4,8.4
53974,20140404,2.422,-96.61,39.1,8.5,-0.5,4,3.8,0,16.31,C,26.4,-1.8,7.1,82.8,46.6,66.5,0.38,0.407,0.52,-99,-99,8.1,8.3,8.6,8.3,8.5
53974,20140405,2.422,-96.61,39.1,18.3,-1.9,8.2,9.4,0,21.7,C,31.4,-2.6,11.6,84.3,22.9,48.2,0.371,0.397,0.483,-99,-99,9.4,9.1,8.8,8.2,8.6
53974,20140406,2.422,-96.61,39.1,15.7,7.7,11.7,11.4,0.3,8.59,C,28.2,7,12,79.3,38.3,56.1,0.365,0.392,0.474,-99,-99,10.8,10.5,9.9,8.5,8.6
53974,20140407,2.422,-96.61,39.1,17.4,6.7,12,11.6,0,12.38,C,33.1,5.4,13,89,26.9,60.9,0.361,0.389,0.452,-99,-99,11.3,11,10.4,8.9,8.6
53974,20140408,2.422,-96.61,39.1,17.2,3.1,10.1,9.8,0,24.26,C,34,0.4,12.8,78.1,14.3,42.8,0.349,0.378,0.456,-99,-99,11.2,11.1,10.7,9.2,8.8
53974,20140409,2.422,-96.61,39.1,28.4,0.5,14.4,16.7,0,23.75,C,33,-0.6,15.7,67.2,15.9,31.5,0.337,0.369,0.443,-99,-99,11.7,11.4,10.8,9.4,9
53974,20140410,2.422,-96.61,39.1,19.9,7.4,13.7,16.2,0,17.87,C,30.2,4.4,15.4,56.9,21.3,34.1,0.324,0.353,0.436,-99,-99,13.2,12.8,12,9.7,9.1
53974,20140411,2.422,-96.61,39.1,26.1,4.4,15.2,17,0,22.08,C,39.3,3,18.2,72.6,15.1,36.9,0.309,0.347,0.425,-99,-99,13.8,13.2,12.2,10.1,9.3
53974,20140412,2.422,-96.61,39.1,31.2,15.1,23.1,23,0,18.85,C,38.3,12.4,22.5,83.1,27.9,54.4,0.297,0.341,0.448,-99,-99,16.1,15.1,13.5,10.6,9.5
53974,20140413,2.422,-96.61,39.1,24.2,1.3,12.8,11.7,4.9,3.24,C,29.4,3,12,91.2,57.2,79.3,0.307,0.346,0.425,-99,-99,14.2,14.5,14.1,11.4,9.7
53974,20140414,2.422,-96.61,39.1,8.9,-1.5,3.7,3,0.6,19.06,C,26.9,-2,7.8,84.4,28.4,54.9,0.322,0.354,0.421,-99,-99,10.6,11.3,11.9,11.4,10
53974,20140415,2.422,-96.61,39.1,16.6,-5.2,5.7,7.2,0,23.83,C,31.3,-4.8,10.2,90.7,17.6,49.1,0.311,0.343,0.427,-99,-99,11,11.2,11.3,10.8,10.2
53974,20140416,2.422,-96.61,39.1,22,4.1,13.1,12.9,0,21.77,C,29.4,2.9,13.3,63.9,18.2,35.7,0.293,0.335,0.428,-99,-99,12,11.9,11.8,10.7,10.3
53974,20140417,2.422,-96.61,39.1,13.4,1.8,7.6,6.2,0,18.78,C,31.7,0.8,10.7,70.8,35.5,56.9,0.278,0.328,0.427,-99,-99,11.7,11.8,11.9,10.8,10.3
53974,20140418,2.422,-96.61,39.1,21.3,-1.3,10,11.6,0,23.09,C,38.9,-1.6,14.9,89.3,31.2,55.3,0.267,0.324,0.426,-99,-99,12.8,12.4,12,10.8,10.4
53974,20140419,2.422,-96.61,39.1,27.2,11.7,19.4,19.6,0,22.43,C,39.1,8.2,19.9,58,26.2,40.9,0.253,0.318,0.418,-99,-99,15,14.3,13.2,11.1,10.4
53974,20140420,2.422,-96.61,39.1,26.1,15.7,20.9,19.9,0,13.1,C,35.7,12.6,19.6,72.9,38.2,57.1,0.237,0.31,0.418,-99,-99,15.9,15.3,14.2,11.7,10.5
53974,20140421,2.422,-96.61,39.1,26.1,13.3,19.7,18.8,0.3,19.28,C,43.5,5.4,20.2,85.9,17,51.4,0.228,0.31,0.419,-99,-99,16.7,16.1,14.9,12.2,10.8
53974,20140422,2.422,-96.61,39.1,22.9,7,14.9,15.5,0,25.15,C,41.1,1.7,18.2,58.6,19.2,34,0.215,0.299,0.412,-99,-99,16,15.7,14.9,12.7,11
53974,20140423,2.422,-96.61,39.1,29.7,13.3,21.5,20.4,0,11.17,C,35.5,10.5,19.3,52.5,21,37.9,0.203,0.289,0.41,-99,-99,15.7,15.5,14.9,13,11.2
53974,20140424,2.422,-96.61,39.1,-9999,-9999,-9999,-9999,-9999,-9999,U,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53974,20140425,2.422,-96.61,39.1,26.9,9.9,18.4,18.7,0,26.16,C,34.5,5,18.3,64.7,19.8,39.5,0.38,0.401,0.445,-99,-99,14.9,14.8,14.2,13.2,11.9
53974,20140426,2.422,-96.61,39.1,28,15.6,21.8,21.8,0,22.14,C,34,12.1,21.2,60.6,36.2,45.5,0.351,0.377,0.442,-99,-99,16.2,15.8,14.9,13.2,12
53974,20140427,2.422,-96.61,39.1,25.2,14.2,19.7,20.1,72.1,15.9,C,24.3,11.9,17.6,89.6,23.5,59.7,0.47,0.46,0.504,-99,-99,16.7,16.6,15.9,13.6,12.2
53974,20140428,2.422,-96.61,39.1,15.4,6.7,11,10.3,1.4,9.34,C,18.2,6.7,10.3,87.7,53.5,66.8,0.451,0.443,0.522,-99,-99,13.1,14.1,14.6,13.8,12.3
53974,20140429,2.422,-96.61,39.1,7.4,5.7,6.6,6.5,7.3,3.28,C,8.2,4.9,6.5,91.1,70.8,82,0.474,0.474,0.536,-99,-99,10.3,11.4,12.2,13.2,12.5
53974,20140430,2.422,-96.61,39.1,13.8,5,9.4,9,0,20.27,C,22.5,3.4,9.9,84,31.7,56.3,0.455,0.452,0.542,-99,-99,10.5,11,11.2,12.3,12.5
53974,20140501,2.422,-96.61,39.1,15.1,3.7,9.4,9.5,0,13.73,C,23.9,1.8,9.6,84.1,37.9,56.4,0.418,0.423,0.523,-99,-99,10.5,11,11.1,11.8,12.4
53974,20140502,2.422,-96.61,39.1,22.3,1.3,11.8,13.2,0,28.27,C,32.2,-0.4,14.4,89.4,19.6,48.9,0.398,0.404,0.486,-99,-99,12.2,12,11.4,11.5,12.2
53974,20140503,2.422,-96.61,39.1,26.2,7.4,16.8,18.1,0,26.19,C,39.5,4.1,19.1,76.3,27.8,45,0.379,0.39,0.457,-99,-99,15.2,14.5,13.1,11.7,12
53974,20140504,2.422,-96.61,39.1,32.7,10.2,21.5,21.4,0,26.91,C,40,6.2,21.2,78.3,17.3,46.3,0.358,0.373,0.46,-99,-99,17.2,16.4,14.8,12.4,12
53974,20140505,2.422,-96.61,39.1,26.7,10.4,18.6,18.6,0,25.27,C,39,8,20.1,84.6,35.5,58,0.329,0.356,0.438,-99,-99,18,17.3,15.9,13.2,12.1
53974,20140506,2.422,-96.61,39.1,33,11.9,22.5,23.4,0,27.32,C,39.9,9.3,23.9,84.7,30.4,54.3,0.297,0.342,0.427,-99,-99,19.1,18.3,16.8,13.8,12.3
53974,20140507,2.422,-96.61,39.1,34.2,20,27.1,26.6,0.4,26.87,C,39.7,17.2,26.4,77.4,23.8,51.9,0.26,0.327,0.426,-99,-99,20.9,19.9,18.4,14.6,12.6
53974,20140508,2.422,-96.61,39.1,27.1,11.6,19.4,21,0,17.42,C,35.8,9.2,20.6,77.7,31.3,56.3,0.232,0.311,0.403,-99,-99,19.9,19.7,18.8,15.4,13
53974,20140509,2.422,-96.61,39.1,22.4,8.3,15.3,15.1,0,28.18,C,38.6,7.6,19.3,71.2,30.1,51.7,0.215,0.296,0.418,-99,-99,18.9,18.6,18,15.6,13.3
53974,20140510,2.422,-96.61,39.1,30,15.2,22.6,22.7,0,25.77,C,41.4,12.1,24.1,65.3,28.3,50,0.202,0.286,0.411,-99,-99,20.6,19.7,18.6,15.8,13.6
53974,20140511,2.422,-96.61,39.1,30.9,19,24.9,24.9,3.7,20.18,C,38.5,16.6,25.3,82.4,38.6,60.2,0.188,0.27,0.398,-99,-99,21.8,20.8,19.7,16.3,13.9
53974,20140512,2.422,-96.61,39.1,22.5,8.4,15.4,13,6.4,7.16,C,20.6,8.9,14.1,92.7,71,81.3,0.26,0.263,0.392,-99,-99,18.2,18.9,19.1,16.8,14.2
53974,20140513,2.422,-96.61,39.1,17.3,5.1,11.2,11,0,25.92,C,31.5,4,14.2,87.1,33,58.4,0.261,0.258,0.382,-99,-99,16.4,16.7,16.7,16.4,14.4
53974,20140514,2.422,-96.61,39.1,19.7,3.6,11.6,11.7,0,24.65,C,35.9,3.5,15.2,93.2,19,57.8,0.238,0.256,0.378,-99,-99,16.7,16.7,16.4,15.8,14.6
53974,20140515,2.422,-96.61,39.1,16.8,2.8,9.8,11.2,0,26.15,C,34.2,1.1,13.9,75.5,25.5,46.5,0.218,0.253,0.372,-99,-99,16.5,16.6,16.5,15.6,14.6
53974,20140516,2.422,-96.61,39.1,13.1,-1,6,7,2.9,9.32,C,19.4,-0.9,8.6,89.8,31.6,69,0.204,0.25,0.375,-99,-99,13.6,14.7,15.4,15.5,14.5
53974,20140517,2.422,-96.61,39.1,16.6,1.1,8.8,10.3,0,22.81,C,33.2,0.7,13.8,97.3,35.3,65.1,0.206,0.25,0.374,-99,-99,15.1,15.1,14.8,14.9,14.5
53974,20140518,2.422,-96.61,39.1,23.4,9.5,16.4,17.1,0,27.73,C,34.6,6.5,19,72.4,39.2,52.6,0.198,0.246,0.371,-99,-99,17,16.5,15.9,14.8,14.5
53974,20140519,2.422,-96.61,39.1,30.8,17,23.9,23.6,0,27.87,C,37.7,15.6,24.8,79.1,36.7,57.8,0.186,0.241,0.354,-99,-99,20.2,19.1,17.7,15.2,14.4
53974,20140520,2.422,-96.61,39.1,32.8,16.3,24.5,25.8,0,28.26,C,43.4,12.9,27.2,84.7,31.9,54.1,0.173,0.232,0.347,-99,-99,22.6,21.2,19.5,16,14.4
53974,20140521,2.422,-96.61,39.1,30.1,16.6,23.4,24.6,0,26.13,C,43.2,14.4,27.3,85.1,46.7,61.8,0.164,0.221,0.335,-99,-99,23.9,22.6,21,16.9,14.6
53974,20140522,2.422,-96.61,39.1,23.8,16.7,20.3,20.1,7.9,17.08,C,31.9,16.6,21.3,89,57.4,73.1,0.171,0.212,0.328,-99,-99,22.1,21.9,21.2,17.7,14.9
53974,20140523,2.422,-96.61,39.1,23.9,15.1,19.5,19.3,11.4,10.75,C,32.3,14.3,20.1,93.1,65.1,80.4,0.231,0.217,0.325,-99,-99,20.5,20.6,20.1,17.9,15.3
53974,20140524,2.422,-96.61,39.1,22.9,17.5,20.2,19.7,3.1,10.41,C,26.8,16.9,20.1,92.5,76.8,85.9,0.337,0.279,0.322,-99,-99,20.4,20.3,19.6,17.8,15.6
53974,20140525,2.422,-96.61,39.1,28.4,18.7,23.5,22.4,0,19.37,C,37.2,17.7,23.6,89.7,56.6,75.5,0.307,0.285,0.322,-99,-99,22.1,21.6,20.2,17.8,15.8
53974,20140526,2.422,-96.61,39.1,27.3,17.8,22.5,22.1,0,19.39,C,36.9,17.1,23.6,89.1,51.9,73.3,0.274,0.276,0.325,-99,-99,22.6,22.2,20.9,18.1,16
53974,20140527,2.422,-96.61,39.1,27.5,14.2,20.8,21.7,0,26.99,C,40.8,13.5,24.3,92.4,49.2,72.4,0.243,0.263,0.323,-99,-99,23.4,22.7,21.5,18.5,16.1
53974,20140528,2.422,-96.61,39.1,30.8,15.9,23.3,22.8,0,24.56,C,41.7,15,25,93.3,42.1,73.9,0.215,0.249,0.318,-99,-99,24.3,23.6,22.5,18.9,16.4
53974,20140529,2.422,-96.61,39.1,29.7,16.3,23,23.7,0,28.77,C,41.9,15.2,25.7,93,41.5,68.8,0.192,0.236,0.315,-99,-99,24.8,24.1,23,19.4,16.6
53974,20140530,2.422,-96.61,39.1,29.1,17.4,23.3,23.8,0,27.13,C,40.6,15.8,25.6,90.9,46.1,69.3,0.176,0.22,0.298,-99,-99,25.1,24.4,23.5,19.8,16.9
53974,20140531,2.422,-96.61,39.1,29.1,18.3,23.7,24,0,26.46,C,39.8,16.8,25.9,89.7,46.7,69.1,0.165,0.206,0.287,-99,-99,25.3,24.6,23.7,20.3,17.1
53974,20140601,2.422,-96.61,39.1,29.4,17.3,23.3,23.3,32.1,22.44,C,38.7,17.3,24.7,93,51.2,74,0.205,0.228,0.302,-99,-99,24.7,24.3,23.8,20.6,17.4
53974,20140602,2.422,-96.61,39.1,27.2,15.9,21.5,21.5,0,23.35,C,37.3,15.4,23.8,93.4,52.6,79.7,0.353,0.357,0.368,-99,-99,23.9,23.6,23,20.7,17.6
53974,20140603,2.422,-96.61,39.1,31.1,18.7,24.9,26,0,25.26,C,37.5,18.3,26.7,94.1,50.9,71.4,0.309,0.328,0.368,-99,-99,25.2,24.7,23.7,20.7,17.8
53974,20140604,2.422,-96.61,39.1,27.4,19.3,23.3,23.4,0,23.78,C,38.4,18.6,25.8,86.4,62.5,73.2,0.267,0.302,0.345,-99,-99,25.1,24.8,23.9,21,18
53974,20140605,2.422,-96.61,39.1,27.2,17.9,22.5,22.2,22.9,20.76,C,38.3,17.8,23.6,93.3,54.8,75.1,0.353,0.366,0.401,-99,-99,24.3,24.2,23.7,21.2,18.2
53974,20140606,2.422,-96.61,39.1,27.3,17.1,22.2,22.5,0,23.39,C,36.6,15.9,24.2,93.8,53.2,75.6,0.344,0.365,0.41,-99,-99,24.4,24.2,23.5,21.1,18.5
53974,20140607,2.422,-96.61,39.1,25.2,16.9,21.1,21.4,9.9,21.34,C,39.9,16.6,24.3,92.1,58.8,77.2,0.387,0.399,0.424,-99,-99,24.3,24.2,23.5,21.2,18.6
53974,20140608,2.422,-96.61,39.1,24.5,14.5,19.5,19,0,20.04,C,36.2,14.7,21.4,90,54.3,76.4,0.355,0.375,0.407,-99,-99,23.2,23.4,23,21.2,18.7
53974,20140609,2.422,-96.61,39.1,20.1,15.7,17.9,17.5,62.7,3.97,C,22.5,15.5,17.7,92.2,74.6,87.2,0.421,0.423,0.471,-99,-99,20.8,21.4,21.8,21,18.8
53974,20140610,2.422,-96.61,39.1,25.2,14.2,19.7,19.6,0,25.37,C,38.9,13.6,22.3,91.9,50.7,72.7,0.51,0.484,0.529,-99,-99,21.6,21.4,20.9,20.4,18.8
53974,20140611,2.422,-96.61,39.1,27.4,11.3,19.3,20.7,1.2,29.25,C,38.1,11.2,23.7,93.1,47.3,70.6,0.43,0.425,0.499,-99,-99,22.7,22.4,21.7,20.3,18.7
53974,20140612,2.422,-96.61,39.1,23.8,12,17.9,19.1,12.9,27.49,C,38.9,12.5,23.2,92.2,42.4,70.8,0.505,0.481,0.506,-99,-99,23,22.9,22.3,20.5,18.7
53974,20140613,2.422,-96.61,39.1,25.1,9.2,17.1,18.2,0,30.65,C,37.1,9.6,21.6,93.2,36.5,62.7,0.445,0.436,0.512,-99,-99,22.4,22.5,22.1,20.6,18.7
53974,20140614,2.422,-96.61,39.1,29.5,16.4,23,24,0,28.09,C,37.4,15.2,25.4,76,56.9,66.8,0.399,0.403,0.447,-99,-99,23,22.9,22.1,20.6,18.7
53974,20140615,2.422,-96.61,39.1,27,16.5,21.8,21.2,26.4,24.81,C,38,16.8,24.2,90.9,52.5,76.9,0.508,0.488,0.519,-99,-99,23.3,23.1,22.5,20.7,18.8
53974,20140616,2.422,-96.61,39.1,31,20.3,25.6,26.3,0,26.2,C,38.4,19.8,27.5,90.9,56.9,72.5,0.448,0.441,0.501,-99,-99,24.8,24.4,23.4,20.9,18.9
53974,20140617,2.422,-96.61,39.1,32.1,24.1,28.1,27.8,0,26.52,C,39.9,22.5,28.8,75.1,55.5,66.3,0.399,0.401,0.468,-99,-99,25.5,25,24,21.3,19
53974,20140618,2.422,-96.61,39.1,32,24.2,28.1,27.9,0,27.12,C,41.5,22.7,29.3,76.2,55.6,67.6,0.364,0.378,0.413,-99,-99,26.2,25.8,24.6,21.7,19.2
53974,20140619,2.422,-96.61,39.1,30,21.5,25.8,25.4,5.2,17.24,C,37.9,21.3,26.3,89.5,51.9,73.8,0.374,0.382,0.413,-99,-99,25.6,25.5,24.8,22.1,19.4
53974,20140620,2.422,-96.61,39.1,32.3,19.6,26,26.7,0,28.87,C,44.1,19.4,29.4,92.7,49.3,69.9,0.356,0.371,0.404,-99,-99,26.6,26.1,25,22.3,19.5
53974,20140621,2.422,-96.61,39.1,31.7,20.2,26,26.3,0,27.12,C,42.4,19.9,28.6,82.3,43.2,62.6,0.308,0.356,0.416,-99,-99,26.5,26.3,25.5,22.6,19.7
53974,20140622,2.422,-96.61,39.1,32.2,19.2,25.7,25,1.7,23.46,C,44.3,19.7,27.9,89.3,43,69.6,0.263,0.336,0.408,-99,-99,26.6,26.3,25.8,22.9,19.9
53974,20140623,2.422,-96.61,39.1,27.4,17.2,22.3,21.6,0.4,18.29,C,41,17.2,24.1,93.4,60.1,80.9,0.246,0.325,0.415,-99,-99,25.5,25.5,25.3,23,20.2
53974,20140624,2.422,-96.61,39.1,28.1,15,21.5,21.9,0,20.6,C,43,14.9,24.4,94.4,44.2,74.1,0.235,0.318,0.38,-99,-99,24.6,24.7,24.5,22.8,20.3
53974,20140625,2.422,-96.61,39.1,30.2,15,22.6,23.5,0,25.52,C,42.7,15.2,26.6,93,48.9,70.9,0.22,0.306,0.398,-99,-99,25.1,25,24.6,22.6,20.4
53974,20140626,2.422,-96.61,39.1,28.4,21.5,25,24.4,0,16.23,C,36.8,20.9,25.6,88,58.6,75.5,0.211,0.29,0.382,-99,-99,25.2,25.1,24.9,22.7,20.5
53974,20140627,2.422,-96.61,39.1,27.8,21.9,24.9,24.4,0,13.34,C,36,20.8,25,86.9,64.2,76.9,0.204,0.286,0.384,-99,-99,24.4,24.5,24.4,22.8,20.5
53974,20140628,2.422,-96.61,39.1,26.8,18,22.4,22.3,9.5,17.23,C,36,17.9,23.5,89.5,53.4,76.4,0.259,0.281,0.4,-99,-99,24,24.2,24.1,22.6,20.6
53974,20140629,2.422,-96.61,39.1,30.5,20.6,25.5,25.7,0,15.16,C,41.7,19.6,26.8,90.5,53.4,77.5,0.258,0.283,0.373,-99,-99,24.9,24.6,24,22.4,20.6
53974,20140630,2.422,-96.61,39.1,34.2,18.7,26.4,27.5,0,25.75,C,41,18.4,28.8,83.4,48.4,66.7,0.237,0.279,0.395,-99,-99,26.4,26,25,22.6,20.6
53974,20140701,2.422,-96.61,39.1,29.6,17.2,23.4,23.3,0,26.89,C,41.8,14.5,26.4,88.3,33.9,58.9,0.211,0.263,0.376,-99,-99,25.8,25.7,25.2,22.8,20.6
53974,20140702,2.422,-96.61,39.1,23.7,11.4,17.5,17.6,0,30.32,C,41.9,10.1,22.7,90.9,40.8,65.1,0.192,0.252,0.367,-99,-99,24.2,24.5,24.6,22.8,20.7
53974,20140703,2.422,-96.61,39.1,26.8,7.4,17.1,18.5,0,30.77,C,42.1,7.5,23,92.6,38.7,63.8,0.181,0.238,0.361,-99,-99,23.6,23.8,23.8,22.5,20.8
53974,20140704,2.422,-96.61,39.1,29,14.5,21.7,23,0,28.59,C,41.2,13.6,25.8,83.1,37.3,56.8,0.171,0.224,0.351,-99,-99,24.5,24.4,24.1,22.4,20.8
53974,20140705,2.422,-96.61,39.1,33.5,23,28.2,27.8,0,25.36,C,44.1,21.7,29.8,79.3,45.2,62.3,0.166,0.21,0.346,-99,-99,26.4,25.7,24.9,22.5,20.8
53974,20140706,2.422,-96.61,39.1,35.4,23.8,29.6,29.2,0,28.64,C,47.9,22,32.1,78.5,41.6,59.9,0.16,0.198,0.331,-99,-99,28.2,27.3,26,22.9,20.8
53974,20140707,2.422,-96.61,39.1,35.6,20,27.8,28.1,1.1,25.34,C,48,20.1,30.8,90.2,35.9,62.5,0.153,0.189,0.317,-99,-99,28.5,27.9,26.8,23.4,20.9
53974,20140708,2.422,-96.61,39.1,29.2,16.1,22.7,23.3,3.9,29.86,C,43.9,15.8,27.3,92.1,35.4,65.3,0.147,0.182,0.3,-99,-99,27.2,27,26.6,23.8,21.1
