Date,DOY,TMAX,TMIN,RAIN,HMAX,HMIN,ATOT,W2AVG,ETgrass
4/9/14 0:00,99,27.32777778,2.9,0,81.9,21.48,25.79,5.203532667,7.362501464
4/10/14 0:00,100,31.28888889,14.55,0,60.41,16.96,21.53,5.377877833,8.768471322
4/11/14 0:00,101,27.22777778,7.988888889,0,94.8,44.47,25.29,2.896812,5.100028341
4/12/14 0:00,102,27.62222222,17.07222222,0,87.4,46.52,22.21,8.364097611,6.478307548
4/13/14 0:00,103,30.38888889,4.861111111,0,85.8,26.98,20.98,8.8111365,9.017126012
4/14/14 0:00,104,10.93888889,-1.844444444,0,84.9,27.05,18.6,7.022980944,3.613064595
4/15/14 0:00,105,17.61111111,-3.844444444,0,72.34,14.3,27.66,2.682233333,4.604756468
4/16/14 0:00,106,20.62777778,6.816666667,0,61.69,23.36,26.48,7.174974167,6.694173491
4/17/14 0:00,107,17.22777778,8.877777778,1.27,NaN,NaN,8.16,2.713526056,2.100366216
4/18/14 0:00,108,23.06111111,4.966666667,0,96.9,35.52,23.29,1.926737611,4.223199504
4/19/14 0:00,109,25.22222222,10.45,0,77.57,38.74,19.5,3.942883,5.221658939
4/20/14 0:00,110,22.27222222,14.82777778,1.778,96.2,57.38,8.75,4.407803444,2.966778518
4/21/14 0:00,111,25.27222222,13.03888889,8.636,97.9,48.27,19.57,2.682233333,4.208008083
4/22/14 0:00,112,26.48888889,9.95,0.254,100,22.34,27.09,1.604869611,5.132680544
4/23/14 0:00,113,29.01111111,14.61111111,6.35,77.67,33.06,25.07,5.878561389,7.517459363
4/24/14 0:00,114,23.72222222,9.988888889,0,88.9,22.08,26.57,5.780212833,6.666919336
4/25/14 0:00,115,27.1,10.57222222,0,57.03,23.99,NaN,5.221414222,7.611031276
4/26/14 0:00,116,30.38888889,17.82222222,0,81,35.91,22.42,8.283630611,8.224389521
4/27/14 0:00,117,27.46111111,17.37222222,6.604,92.8,13.07,25.9,6.7189945,8.288082048
4/28/14 0:00,118,23.58888889,10.91111111,0,78.5,22.84,21.76,3.509255278,5.587195354
4/29/14 0:00,119,16.42222222,9.85,0,73.44,34.25,19.11,4.921898167,4.46394553
4/30/14 0:00,120,17.47777778,3.122222222,0,70.98,20.83,28.42,4.372040333,5.320385314
5/1/14 0:00,121,21.52777778,0.75,0,82.3,17.34,28.91,2.713526056,5.384220712
5/2/14 0:00,122,23.85,2.333333333,0,86.2,12.98,29.14,1.747922056,5.24473446
5/3/14 0:00,123,31.67777778,9.472222222,0,49.96,11.09,29.24,4.327336444,9.305451295
5/4/14 0:00,124,35.97777778,15.65,0,43.36,8.88,29.36,6.710053722,12.90932998
5/5/14 0:00,125,36.67222222,17.07777778,0,51.55,15.19,28.84,7.031921722,12.69248721
5/6/14 0:00,126,33.32777778,19.48888889,0,71.76,29.79,26.04,7.429786333,9.893393786
5/7/14 0:00,127,30.43888889,18.77222222,3.048,90,46.34,21.29,7.076625611,6.77073454
5/8/14 0:00,128,27.97777778,16.42777778,9.652,94.9,31.21,23.68,4.886135056,6.572683142
5/9/14 0:00,129,26.81111111,14.23888889,0,99.7,29.44,28.62,2.346954167,5.824843472
5/10/14 0:00,130,31.72222222,16.55,0,92.2,36.43,28.6,5.950087611,8.042573659
5/11/14 0:00,131,30.45,20.63888889,0,88.9,46.47,27.37,8.520561222,7.739620944
5/12/14 0:00,132,24.42222222,11.26111111,2.794,95.7,55.91,6.19,5.789153611,3.389593641
5/13/14 0:00,133,18.76111111,7.861111111,2.032,NaN,NaN,20.64,4.506152,3.798324721
5/14/14 0:00,134,21.57222222,3.783333333,0.254,NaN,NaN,26.39,2.329072611,4.665898544
5/15/14 0:00,135,23.85,5.066666667,0,87.8,21.76,25.63,2.923634333,5.588744801
5/16/14 0:00,136,27.76111111,8.461111111,0,85,24.57,27.66,3.826652889,6.915355299
5/17/14 0:00,137,23.77777778,12.31111111,0,86.5,43.31,24.96,4.367569944,5.412989733
5/18/14 0:00,138,27.75,12.52222222,0,94.6,45.84,23.93,5.020246722,5.876289149
5/19/14 0:00,139,32.07222222,18.11111111,0,77.83,30.48,27.6,8.4088015,9.809561299
5/20/14 0:00,140,34.06111111,19.38888889,0,74.8,26.46,27.12,8.274689833,10.80270314
5/21/14 0:00,141,32.83888889,19.85,0,78.98,30.77,27.71,6.066317722,9.070328582
5/22/14 0:00,142,32.27777778,19.37222222,0,80.1,33.31,27.54,4.407803444,7.952041755
5/23/14 0:00,143,28.96111111,17.45,25.4,98.2,48.14,11.72,2.892341611,3.893347841
5/24/14 0:00,144,26.53888889,18.28888889,5.842,97.4,66.93,18.58,2.490006611,3.87988504
5/25/14 0:00,145,27.42777778,18.71111111,0,95.1,52.66,16.95,3.1784465,4.378010095
5/26/14 0:00,146,27.62777778,17.15,1.524,92.1,50.05,14.76,2.878930444,4.168555472
5/27/14 0:00,147,24.72777778,16.78888889,5.08,98,61.25,17.27,3.102449889,3.765947073
5/28/14 0:00,148,28.91111111,15.92222222,0.254,99.6,46.21,24.78,2.190490556,5.297534894
5/29/14 0:00,149,31.23888889,14.92777778,0,97.9,38.96,26.27,1.622751167,5.651594616
5/30/14 0:00,150,29.07222222,17.67777778,0,98.3,47.13,23.04,2.521299333,5.240142904
5/31/14 0:00,151,29.87222222,19.43888889,0,96.3,44.42,23.73,1.989323056,5.362280114
6/1/14 0:00,152,32.25,19.35,0,98.3,42.87,23.93,4.720730667,6.764567509
6/2/14 0:00,153,32.87777778,21.1,0,85.1,41.42,NaN,4.358629167,7.002030902
6/3/14 0:00,154,34.35,21.62222222,0,91,36.59,25.55,5.333173944,8.189305701
6/4/14 0:00,155,37.96111111,22.07222222,0,86.4,28.31,29.41,6.392656111,10.81421672
6/5/14 0:00,156,36.06111111,21.98888889,0,84,33.82,25.74,5.637160389,9.139248114
6/6/14 0:00,157,31.22777778,18.87222222,15.494,97,53.3,18.52,4.206635944,5.275492937
6/7/14 0:00,158,28.83888889,18.35,21.082,96.4,53.56,22.38,3.120331444,5.153743547
6/8/14 0:00,159,23.32777778,17.32222222,92.964,98.2,71.16,11.31,2.932575111,2.649328728
6/9/14 0:00,160,24.52222222,15.56111111,13.716,96.5,41.85,23.8,4.725201056,5.454691163
6/10/14 0:00,161,26.45,16.2,0,92.7,48.66,22.17,3.750656278,5.181474417
6/11/14 0:00,162,32.22222222,15.4,0,92.6,37.56,29.7,3.634426167,7.364047057
6/12/14 0:00,163,27.27222222,18.93888889,5.334,93.1,55.98,21.23,3.366202833,4.879806093
6/13/14 0:00,164,28.77777778,15.82222222,0,96.3,44.58,NaN,2.002734222,5.196799942
6/14/14 0:00,165,32.07777778,22.32777778,0,86.8,37.72,27.3,6.553590111,8.415112592
6/15/14 0:00,166,31.27777778,23.06111111,0,84.3,55.34,21.54,5.637160389,6.369384522
6/16/14 0:00,167,32.82777778,23.31111111,0,86,51.16,25.57,6.692172167,7.592102082
6/17/14 0:00,168,33.61111111,23.2,0,87.2,46.5,23.67,6.741346444,7.815133177
6/18/14 0:00,169,32.23888889,23.77777778,0,79.76,52.56,25.28,6.356893,7.528467482
6/19/14 0:00,170,28.77777778,18.92222222,24.384,96.6,64.9,18.74,4.895075833,4.545334286
6/20/14 0:00,171,31.31111111,20.03888889,0,95,45.97,26.78,3.196328056,6.408413863
6/21/14 0:00,172,30.81111111,21.53888889,6.096,85.6,51.23,21.02,3.267854278,5.635301394
6/22/14 0:00,173,29.73888889,21.75,0,93,55.96,26.47,4.264751,6.114044795
6/23/14 0:00,174,28.18888889,17.81111111,16.256,96.3,49.76,24.77,2.838696944,5.419029944
6/24/14 0:00,175,29.85,17.27222222,0.254,97.8,46.13,23.25,1.283001611,4.908242575
6/25/14 0:00,176,30.93888889,17.85,3.048,96.7,53.95,24.48,2.507888167,5.49569005
6/26/14 0:00,177,29.45,21.42222222,0,95.9,60.51,18.4,3.817712111,4.676522784
6/27/14 0:00,178,30.77222222,21.51111111,0,92.2,55.02,25.82,6.473123111,6.646783911
6/28/14 0:00,179,30.62222222,23.22222222,1.016,91.3,60.49,17.31,4.872723889,5.053600559
6/29/14 0:00,180,33.35,24.11111111,0,88.4,50.82,27.54,5.520930278,7.594108102
6/30/14 0:00,181,34.21111111,23.77777778,0,86.7,36.37,29.22,6.249603667,9.149371321
7/1/14 0:00,182,31.03888889,21.03888889,0,81.5,50.19,25.65,2.606236722,6.123538416
7/2/14 0:00,183,28.38888889,20.31111111,5.08,92.5,54.94,19.4,2.208372111,4.538598761
7/3/14 0:00,184,28.46111111,18.98888889,0,83.5,48.54,22.47,1.8909745,5.062997593
7/4/14 0:00,185,31.51111111,18.6,0,83.3,53.36,27.07,2.659881389,6.179193468
7/5/14 0:00,186,33.22777778,22.31111111,0,90.7,44.55,25.29,3.866886389,6.936685321
7/6/14 0:00,187,35.07222222,22.52222222,0,84.3,33.36,28.06,3.893708722,8.273260083
7/7/14 0:00,188,36.86111111,21.9,0,88.5,27.13,NaN,3.768537833,8.398653223
7/8/14 0:00,189,36.66111111,23.42777778,0,72.09,26.22,26.16,2.726937222,7.920605067
7/9/14 0:00,190,30.63888889,21.67777778,0.762,82,51.13,17.94,3.071157167,5.195872657
7/10/14 0:00,191,35.72777778,22.9,0,91.2,29.51,26.92,3.795360167,8.210720744
7/11/14 0:00,192,34.32222222,21.97777778,0,76.7,29.53,28.92,4.953190889,9.181591909
7/12/14 0:00,193,36.35,21.52222222,0,71.94,16.91,28.72,4.291573333,9.90186712
7/13/14 0:00,194,37.9,21.27222222,0,73.6,19.19,27.75,3.021982889,8.786521303
7/14/14 0:00,195,32.75,21.52777778,0,91.4,48.64,12.51,0.737614167,3.234624265
7/15/14 0:00,196,29.13888889,18.28888889,0,78.95,30.36,25.89,3.196328056,6.699459372
7/16/14 0:00,197,24.58888889,16.17777778,5.588,91.3,51.4,11.3,3.062216389,3.496383059
7/17/14 0:00,198,21.45,15.86111111,9.906,97.1,82.3,5.94,2.963867833,1.612168454
7/18/14 0:00,199,21.13888889,16.76111111,0,96.4,73.62,7.76,1.466287556,1.897504807
7/19/14 0:00,200,28.25,15.78888889,0,98.2,52.24,24.54,2.235194444,5.054579469
7/20/14 0:00,201,33.07222222,17.92777778,0,92.1,52.35,28.06,4.032290778,6.810139954
7/21/14 0:00,202,35.62777778,22.25,0,96.4,39.31,26.89,3.813241722,7.620240086
7/22/14 0:00,203,36.02777778,23.57222222,0,89.4,34.16,26.98,2.682233333,7.390954361
7/23/14 0:00,204,36.95,22.61111111,0,92.7,33.31,27.18,2.042967722,7.056042703
7/24/14 0:00,205,35.08888889,19.91111111,0,92.8,36.25,27.37,1.828389056,6.558015289
7/25/14 0:00,206,38.31111111,22.61111111,0,82.9,21.81,28.54,4.774375333,10.2065472
7/26/14 0:00,207,38.1,22.67222222,0,81.3,27.38,27.84,4.622382111,9.672133274
7/27/14 0:00,208,39.82777778,23.02222222,0.762,87.7,24.91,27.49,4.246869444,9.737981904
7/28/14 0:00,209,29.42777778,20.12777778,1.016,91.5,37.12,8.78,1.6495735,3.280278347
7/29/14 0:00,210,31.72777778,20.18888889,0.254,94.5,33.73,16.61,1.676395833,4.591751697
7/30/14 0:00,211,27.83888889,16.9,32.004,98.8,68.32,8.78,3.3393805,2.764391304
7/31/14 0:00,212,26.36111111,18.62777778,1.27,98.4,63.29,13.1,3.075627556,3.327043
8/1/14 0:00,213,28.78888889,17.52222222,0,100,47.07,23.29,1.162301111,4.672643988
8/2/14 0:00,214,30.81111111,16.47777778,0.254,98.8,42.31,25.87,1.211475389,5.243720867
8/3/14 0:00,215,31.42777778,15.86111111,0,98.1,37.64,27.11,1.081834111,5.413946781
8/4/14 0:00,216,32.22777778,18.01111111,0,92,34.84,26.69,1.604869611,5.895999913
8/5/14 0:00,217,32.85,18,0,86.3,38.48,25.34,2.601766333,6.39008165
8/6/14 0:00,218,36.46111111,23.65,0,84.2,29.98,17.33,4.327336444,7.524518507
8/7/14 0:00,219,38.07222222,24.92222222,0,72.97,27.94,25.21,4.170872833,9.108980314
8/8/14 0:00,220,35.17777778,23.08888889,0,91.2,43.36,21.68,2.503417778,6.013418475
8/9/14 0:00,221,33.72222222,22.27222222,0,88.7,34.39,16.62,1.855211389,4.940495224
8/10/14 0:00,222,35.5,22.3,0,90.6,39.44,18.66,1.622751167,5.101182917
8/11/14 0:00,223,34.62777778,19.73888889,0,96.4,31.07,25.63,2.186020167,6.485015639
8/12/14 0:00,224,32.52222222,14.76111111,0,93.1,29.66,26.49,1.908856056,6.079703555
8/13/14 0:00,225,33.5,16.77222222,0,89.1,31.23,26.29,2.230724056,6.450462813
8/14/14 0:00,226,36.23888889,18.68888889,0,80.8,27.1,NaN,3.594192667,8.092487356
8/15/14 0:00,227,37.27222222,21.56111111,0,70.73,24.46,25.96,4.519563167,9.457552386
8/16/14 0:00,228,35,25.07777778,0,74.54,31.53,9.1,3.589722278,5.809999712
8/17/14 0:00,229,36.18888889,19.23888889,0,92.3,38.5,25.63,2.798463444,6.9208083
8/18/14 0:00,230,37.92777778,22.42777778,0,81.7,23.75,25.42,3.728304333,8.664466241
8/19/14 0:00,231,36.07777778,21.57222222,0,78.18,29.41,25.08,3.857945611,8.160964563
8/20/14 0:00,232,37.67222222,24.02222222,0,69.04,23.4,24.56,5.529871056,10.27828319
8/21/14 0:00,233,37.9,25.08888889,0,74.93,28.69,22.56,5.766801667,9.748518772
8/22/14 0:00,234,38.92777778,25.45,0,66.59,16.63,24.63,5.520930278,11.09445287
8/23/14 0:00,235,39.05,22.27222222,0,67.51,17.54,23.25,4.582148611,10.0265885
8/24/14 0:00,236,37.98888889,23.78888889,0,71.62,22.48,21.72,4.689437944,9.30839523
8/25/14 0:00,237,39.43888889,25.12222222,0,67.66,21.63,25.38,3.562899944,9.088459194
8/26/14 0:00,238,37.62222222,22.76111111,0,79.77,27.76,23.74,2.472125056,7.078814197
8/27/14 0:00,239,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
8/28/14 0:00,240,35.81111111,19.37222222,38.1,96.7,29.49,16.76,3.254443111,6.279778938
8/29/14 0:00,241,28.31111111,19.27777778,6.858,95.7,57.14,15.78,2.409539611,3.816703938
8/30/14 0:00,242,34.47222222,19.26111111,0,96,29.35,23.1,1.332175889,5.315687834
8/31/14 0:00,243,35.05,22.32222222,0,88.5,36.02,23.76,5.655041944,8.158555508
9/1/14 0:00,244,35.55,24.22222222,0,81.7,37.8,23.62,6.736876056,8.874142398
9/2/14 0:00,245,34.77222222,24.68888889,0,76.95,40.03,21.79,4.649204444,7.489578755
9/3/14 0:00,246,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
9/4/14 0:00,247,34.98888889,22.47777778,0,79.94,28.92,23.58,5.1096545,8.463071577
9/5/14 0:00,248,34.32777778,19.12222222,0,79.18,31.99,21.03,3.992057278,7.174077703
9/6/14 0:00,249,19.15,16.77777778,32.004,98.2,79.43,3.31,3.907119889,1.341291623
9/7/14 0:00,250,27.68888889,15.75,0,98.8,51.66,17.88,1.144419556,3.541790584
9/8/14 0:00,251,31.83888889,20.18888889,0,98.8,45.89,19.95,2.972808611,5.149086842
9/9/14 0:00,252,35.17777778,23.08888889,0,81.4,34.82,NaN,5.619278833,7.811984497
9/10/14 0:00,253,32.61111111,19.81111111,0,78.1,45.09,20.45,5.377877833,6.824240734
9/11/14 0:00,254,23.22777778,17.87222222,0,89.9,67.07,11.1,4.050172333,2.956965514
9/12/14 0:00,255,18.97777778,11.62777778,5.334,97.8,79.36,4.4,5.565634167,1.518929651
9/13/14 0:00,256,19.1,8.55,0,90.3,55.92,16.19,2.525769722,2.935973063
9/14/14 0:00,257,23.6,13.5,0,93.9,60.59,14.46,2.445302722,3.045396717
9/15/14 0:00,258,29.93888889,19.28888889,0,92.3,49.83,10.9,2.865519278,3.74420888
9/16/14 0:00,259,31.32777778,20.15,0,96.9,48.44,19.64,1.747922056,4.39808219
9/17/14 0:00,260,32.05,21.41111111,0,91.1,44.21,16.59,2.641999833,4.724317723
9/18/14 0:00,261,28.72222222,19.76111111,0,93.4,57.21,13.83,2.516828944,3.568834471
9/19/14 0:00,262,30.42222222,16.95,0,99.4,48.19,20.6,2.047438111,4.44327181
9/20/14 0:00,263,31.33888889,20.62777778,0,97,47.94,17.15,2.552592056,4.433056159
9/21/14 0:00,264,32.27777778,19.1,1.27,89,44.9,15.06,1.949089556,4.113177954
9/22/14 0:00,265,26.92222222,14.32777778,0,76.67,30.37,21.42,2.297779889,4.802451527
9/23/14 0:00,266,28.16111111,14.5,0,79.26,37.93,20.71,3.598663056,5.391985743
9/24/14 0:00,267,29.22777778,16.05,0,72.22,30.2,20.47,3.165035333,5.663706329
9/25/14 0:00,268,29.58888889,15.11111111,0,79.54,24.29,19.93,2.342483778,5.109006311
9/26/14 0:00,269,29.68888889,15.66111111,0,87,30.13,19.87,2.244135222,4.818821536
9/27/14 0:00,270,30.12777778,17.57222222,0,83,30.19,19.22,2.704585278,5.187760707
9/28/14 0:00,271,29.62222222,16.06111111,0,91.2,36.4,15.95,1.698747778,3.859633965
9/29/14 0:00,272,29.67777778,13.12222222,0,95.5,34.66,15.77,1.314294333,3.52846323
9/30/14 0:00,273,31.87777778,17.9,0,86.6,31.52,19,4.197695167,6.254932563
10/1/14 0:00,274,33.97777778,21.87777778,0,79.41,35.04,17.51,5.807035167,7.417248045
10/2/14 0:00,275,27.7,10.68888889,1.016,89.9,36.93,18.33,3.9831165,5.073107034
10/3/14 0:00,276,21.15,4.322222222,0,97.8,26.25,20.22,2.861048889,3.965260548
10/4/14 0:00,277,25.72777778,1.472222222,0,86.5,19.05,19.52,2.646470222,4.790442873
10/5/14 0:00,278,30.37777778,12.33888889,0,73.84,25.26,18.1,2.266487167,4.865065613
10/6/14 0:00,279,29.97222222,15.65,2.286,95.6,29.88,18.6,2.6151775,4.76651171
10/7/14 0:00,280,35.57777778,18.18888889,0,91.5,18.14,19.16,3.442199444,6.797545711
10/8/14 0:00,281,32.03888889,20.12777778,0,78.21,36.19,14.86,4.8682535,6.187113428
10/9/14 0:00,282,32.27222222,20.77222222,0,90.7,33.33,15.7,4.684967556,6.00394573
10/10/14 0:00,283,25.15,11,14.224,97.3,69.8,4.04,5.199062278,2.286025241
10/11/14 0:00,284,15.37222222,8.8,0.508,97.5,66.57,5.37,3.285735833,1.558150489
10/12/14 0:00,285,24.91111111,8.338888889,17.78,99.5,46.49,17.52,5.060480222,4.238918271
10/13/14 0:00,286,17.58888889,10.11111111,27.178,97.5,50.83,4.7,4.752023389,2.386856874
10/14/14 0:00,287,22.3,7.833333333,0,90.5,29.97,18.99,2.624118278,3.745071392
10/15/14 0:00,288,26.17777778,5.011111111,0,95.6,24.34,18.84,1.068422944,3.076546903
10/16/14 0:00,289,30.37222222,11.73888889,0,76.15,23.02,17.12,3.996527667,6.119733237
10/17/14 0:00,290,26.33888889,12.47222222,0,88.6,24.19,NaN,2.990690167,4.371261938
10/18/14 0:00,291,22.7,10.32222222,0,87.5,32.31,16.8,2.762700333,3.666277841
10/19/14 0:00,292,22.73888889,10.96111111,0,85.7,48.94,12.33,3.0175125,3.083842702
10/20/14 0:00,293,27.63888889,14.62777778,0,90.1,43.89,15.49,2.570473611,3.687696531
10/21/14 0:00,294,27.35,14.55,0,94.2,41.7,14.78,2.311191056,3.465167657
10/22/14 0:00,295,24.67222222,13.02222222,1.016,96.1,53.15,11.12,2.324602222,2.643957383
10/23/14 0:00,296,26.22777778,15.5,0,93.4,48.16,14.23,3.089038722,3.471827462
10/24/14 0:00,297,29.17777778,14.12222222,0,91.5,42.86,15.97,3.531607222,4.345840251
10/25/14 0:00,298,32.12777778,16.3,0,90.3,25.56,16.45,2.932575111,5.026625647
10/26/14 0:00,299,30.96111111,16.5,0,82.3,22.42,16.4,6.017143444,7.196523958
10/27/14 0:00,300,28.57777778,16.08888889,0,71.25,35.5,12.78,5.646101167,5.834525308
10/28/14 0:00,301,21.6,5.161111111,0,84.7,25.6,14.69,3.446669833,3.884713195
10/29/14 0:00,302,23.31111111,1.361111111,0,NaN,NaN,16.5,1.403702111,2.769929197
10/30/14 0:00,303,24.87222222,6.927777778,0,NaN,NaN,15.16,2.682233333,3.535434384
10/31/14 0:00,304,15.26111111,-0.966666667,0,82.9,31.06,15.82,3.245502333,2.853922144
11/1/14 0:00,305,15.5,0.055555556,0,68.34,23.02,14.85,4.009938833,3.483814869
11/2/14 0:00,306,18.15,7.377777778,0,69.94,44.96,8.6,6.455241556,3.684493419
11/3/14 0:00,307,19.95,11.97222222,0.508,86.2,66.89,3.5,6.280896389,2.364627819
11/4/14 0:00,308,17.91111111,7.405555556,39.878,97.8,80.8,2.69,3.384084389,1.076751136
11/5/14 0:00,309,15.25,4.016666667,0,98,31.96,8.08,0.518565111,1.215145144
11/6/14 0:00,310,18.85,3.15,0,95.6,26.08,15.05,1.949089556,2.548994311
11/7/14 0:00,311,20.41111111,2.455555556,0,90.6,36.3,14.97,4.260280611,3.525022328
11/8/14 0:00,312,17.17777778,2.494444444,0,88.9,32.36,14.04,3.826652889,3.056987369
11/9/14 0:00,313,23.48888889,2.633333333,0,92.4,31.24,14.46,4.698378722,4.354707298
11/10/14 0:00,314,26.48888889,3.005555556,0,74.88,31.68,14.43,7.537075667,6.31697055
11/11/14 0:00,315,4.05,-2.411111111,0,70.51,41.61,14.24,6.857576556,2.065248667
11/12/14 0:00,316,-2.455555556,-6.377777778,0,71.28,32.9,5.56,6.504415833,1.500962044
11/13/14 0:00,317,0.622222222,-7.911111111,0,NaN,NaN,12.28,3.773008222,1.014883392
11/14/14 0:00,318,3.405555556,-7.283333333,0,NaN,NaN,10.49,1.372409389,0.938207691
11/15/14 0:00,319,11.42777778,-3.205555556,0,95.9,40.55,11.56,4.582148611,2.185955277
11/16/14 0:00,320,3.45,-6.638888889,0,99.8,69.8,2.74,4.524033556,0.78274172
11/17/14 0:00,321,2.394444444,-7.722222222,2.032,85.5,42.07,14,2.610707111,1.225899586
11/18/14 0:00,322,10.85,-4.633333333,0.254,80.5,27.17,13.84,3.8221825,2.442550259
11/19/14 0:00,323,15.13888889,-0.461111111,0,83.2,24.96,12.97,2.633059056,2.478705077
11/20/14 0:00,324,17.67777778,1.266666667,0,83.6,32.91,13.41,1.935678389,2.189122579
11/21/14 0:00,325,17.87222222,8.05,0,96.4,67.36,6.89,3.808771333,1.663449703
11/22/14 0:00,326,16.85,11.63888889,49.276,98.8,90.5,0.59,4.82802,0.676417249
11/23/14 0:00,327,17.52222222,5.672222222,0.508,99.9,44.49,11.09,4.962131667,2.647305866
11/24/14 0:00,328,14.5,1.066666667,0,76.13,19.75,12.91,2.498947389,2.45301198
11/25/14 0:00,329,11.92222222,-2.594444444,0,93.3,31.15,13.2,1.899915278,1.67886315
11/26/14 0:00,330,14.52777778,0.822222222,0,81.7,30.94,12.45,3.545018389,2.588469983
11/27/14 0:00,331,11.55,-2.988888889,0,88.8,26.81,12.65,2.481065833,1.953014502
11/28/14 0:00,332,19.7,4.633333333,0,68.41,39.76,12.48,6.584882833,4.060139439
11/29/14 0:00,333,23.61111111,10.38888889,0,72.85,27.24,12.86,7.702480056,5.744803516
11/30/14 0:00,334,21.17222222,-2.394444444,0,82.8,39.8,12.2,6.562530889,4.11138433
12/1/14 0:00,335,-2.372222222,-6.866666667,0,79.2,46.65,5.22,5.163299167,1.10463931
12/2/14 0:00,336,3.755555556,-8.438888889,0,88.3,39.56,8.21,2.342483778,1.145339617
12/3/14 0:00,337,7.105555556,2.883333333,1.27,99.5,67.11,1.54,2.668822167,0.837979463
12/4/14 0:00,338,14.87777778,5.972222222,0.762,100,95.3,2.48,1.412642889,0.535019416
12/5/14 0:00,339,17.76111111,8.022222222,0,96.4,74.51,2.82,3.974175722,1.304407629
12/6/14 0:00,340,8.6,5.627777778,0,100,93.2,3.14,2.986219778,0.482626816
12/7/14 0:00,341,9.1,5.055555556,0,100,92.1,2.36,2.034026944,0.497144978
12/8/14 0:00,342,15.82777778,4.772222222,0,100,52.21,8.93,1.296412778,1.235216827
12/9/14 0:00,343,17.75,1.105555556,0.254,100,48.96,10.99,1.104186056,1.299335547
12/10/14 0:00,344,16.33888889,2.25,0,95.4,60.48,9.21,2.418480389,1.477883284
12/11/14 0:00,345,14.25,7.711111111,0,96,71.09,3.86,1.819448278,0.983692925
12/12/14 0:00,346,11.91111111,8.138888889,0,100,95.6,3.44,2.418480389,0.509439254
12/13/14 0:00,347,19.5,10.77222222,0,100,64.11,5.46,5.064950611,1.898638184
12/14/14 0:00,348,18.82777778,11.96111111,1.778,94.1,32.51,3.93,6.821813444,3.619122877
12/15/14 0:00,349,12.78888889,3.8,0,74.63,33.28,11.7,5.619278833,2.919590592
12/16/14 0:00,350,9.322222222,-0.927777778,0,86.8,42.18,11.5,2.811874611,1.556568413
12/17/14 0:00,351,3.783333333,0.072222222,5.588,99.4,67.69,1.17,2.431891556,0.691814925
12/18/14 0:00,352,5.422222222,2.977777778,0.762,100,97.1,1.66,1.662984667,0.379409973
12/19/14 0:00,353,5.805555556,3.266666667,0.254,100,88.1,2.31,1.864152167,0.487638202
12/20/14 0:00,354,6.616666667,3.811111111,0,96.3,82.8,2.17,1.917796833,0.598401382
12/21/14 0:00,355,9.061111111,5.433333333,0,92.4,86.9,1.6,5.172239944,0.745236272
12/22/14 0:00,356,14.56111111,3.666666667,0,99.8,42.02,7.09,3.379614,1.940110374
12/23/14 0:00,357,8.988888889,3.305555556,0,78.21,46.42,5.4,3.826652889,1.78059688
12/24/14 0:00,358,9.072222222,0.738888889,0,80.1,40.82,11.16,3.826652889,1.865807833
12/25/14 0:00,359,14.81111111,0.933333333,0,69.85,27.9,10.2,7.259911556,3.808488709
12/26/14 0:00,360,16.43888889,2.383333333,0,89.2,45.68,9.22,5.047069056,2.583397749
12/27/14 0:00,361,2.866666667,-8.777777778,1.016,99.9,60.81,5.77,3.759597056,0.869584231
12/28/14 0:00,362,5.633333333,-9.511111111,3.302,97.1,49.18,12.08,1.756862833,0.963110711
12/29/14 0:00,363,8.572222222,-1.394444444,1.778,81.3,49.94,10.99,3.169505722,1.501778027
12/30/14 0:00,364,1.644444444,-8.2,0,89.4,74.91,1.98,5.458344833,0.717110588
12/31/14 0:00,365,-5.011111111,-9.211111111,0,89.4,59.2,NaN,3.437729056,0.642187149
1/1/15 0:00,1,-1.094444444,-5.094444444,0,98.4,63.35,NaN,1.238297722,0.540634714
1/2/15 0:00,2,1.155555556,-1.716666667,11.176,100,96.5,NaN,1.3277055,0.378894426
1/3/15 0:00,3,4.505555556,0.727777778,1.778,100,84.8,NaN,2.150257056,0.543940417
1/4/15 0:00,4,2.983333333,-8.438888889,0,88.8,44.71,NaN,4.756493778,1.344759225
1/5/15 0:00,5,5.355555556,-8.238888889,0,75.88,40.87,NaN,4.126168944,1.618136153
1/6/15 0:00,6,7.938888889,-3.011111111,0,91.7,42.74,NaN,2.816345,1.436028484
1/7/15 0:00,7,-1.666666667,-10.53888889,0,73.95,29.79,NaN,6.339011444,1.483580524
1/8/15 0:00,8,2.255555556,-12.05,0,78.91,29.83,NaN,3.773008222,1.485481331
1/9/15 0:00,9,0.705555556,-6.444444444,0,78.33,22.99,NaN,3.9026495,1.522141212
1/10/15 0:00,10,3.255555556,-7.733333333,0,77.66,25.78,NaN,4.130639333,1.722280391
1/11/15 0:00,11,2.822222222,-0.211111111,0.254,100,77.94,NaN,3.209739222,0.615303753
1/12/15 0:00,12,2.105555556,-3.566666667,0,100,54.38,NaN,5.176710333,1.050733305
1/13/15 0:00,13,3.016666667,-5.555555556,0,73.53,42.29,NaN,2.802933833,1.285081935
1/14/15 0:00,14,2.9,-2.677777778,0,71.8,35.83,NaN,0.835962722,0.857526108
